IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
8.219.170.223,2052,2052,false,SIN,Asia Pacific,Singapore,7,8.44
47.236.103.153,2052,2052,false,SIN,Asia Pacific,Singapore,7,8.41
47.236.11.84,2052,2052,false,SIN,Asia Pacific,Singapore,5,8.40
47.242.174.27,2052,2052,false,HKG,Asia Pacific,Hong Kong,46,8.40
8.219.251.81,2052,2052,false,SIN,Asia Pacific,Singapore,10,8.39
8.222.190.225,2052,2052,false,SIN,Asia Pacific,Singapore,4,8.39
8.219.186.189,2052,2052,false,SIN,Asia Pacific,Singapore,7,8.38
47.236.172.71,2052,2052,false,SIN,Asia Pacific,Singapore,5,8.37
8.219.197.111,2052,2052,false,SIN,Asia Pacific,Singapore,9,8.37
47.236.170.54,2052,2052,false,SIN,Asia Pacific,Singapore,14,8.36
8.219.253.185,2052,2052,false,SIN,Asia Pacific,Singapore,6,8.36
8.219.249.38,2052,2052,false,SIN,Asia Pacific,Singapore,9,8.34
47.245.57.109,2052,2052,false,NRT,Asia Pacific,Tokyo,75,8.30
8.219.230.254,2052,2052,false,SIN,Asia Pacific,Singapore,6,8.28
8.222.170.152,2052,2052,false,NRT,Asia Pacific,Tokyo,76,8.26
8.222.130.219,2052,2052,false,SIN,Asia Pacific,Singapore,10,8.26
8.222.187.107,2052,2052,false,SIN,Asia Pacific,Singapore,4,8.26
47.245.55.235,2052,2052,false,NRT,Asia Pacific,Tokyo,74,8.25
47.74.13.94,2052,2052,false,NRT,Asia Pacific,Tokyo,75,8.21
47.74.11.219,2052,2052,false,NRT,Asia Pacific,Tokyo,74,8.17
8.219.153.44,2052,2052,false,SIN,Asia Pacific,Singapore,6,8.14
8.219.249.38,2052,2052,false,SIN,Asia Pacific,Singapore,9,8.14
8.219.170.223,2052,2052,false,SIN,Asia Pacific,Singapore,4,8.14
47.245.56.121,2052,2052,false,NRT,Asia Pacific,Tokyo,71,8.13
8.219.210.226,2052,2052,false,SIN,Asia Pacific,Singapore,8,8.13
47.236.179.182,2052,2052,false,SIN,Asia Pacific,Singapore,13,8.12
47.74.12.139,2052,2052,false,NRT,Asia Pacific,Tokyo,74,8.11
8.222.222.64,2052,2052,false,SIN,Asia Pacific,Singapore,12,8.09
47.236.149.107,2052,2052,false,SIN,Asia Pacific,Singapore,5,8.06
8.219.191.40,2052,2052,false,SIN,Asia Pacific,Singapore,7,8.05
8.219.121.24,2052,2052,false,SIN,Asia Pacific,Singapore,7,8.02
8.219.248.47,2052,2052,false,SIN,Asia Pacific,Singapore,6,8.02
47.245.15.207,2052,2052,false,NRT,Asia Pacific,Tokyo,82,7.99
8.219.60.68,2052,2052,false,SIN,Asia Pacific,Singapore,9,7.98
8.219.196.24,2052,2052,false,SIN,Asia Pacific,Singapore,6,7.97
47.236.165.25,2052,2052,false,SIN,Asia Pacific,Singapore,4,7.92
47.245.54.98,2052,2052,false,NRT,Asia Pacific,Tokyo,76,7.91
47.236.158.158,2052,2052,false,SIN,Asia Pacific,Singapore,18,7.91
47.236.12.73,2052,2052,false,SIN,Asia Pacific,Singapore,5,7.90
8.222.152.71,2052,2052,false,SIN,Asia Pacific,Singapore,12,7.89
8.219.110.88,2052,2052,false,SIN,Asia Pacific,Singapore,7,7.87
8.219.42.72,2052,2052,false,SIN,Asia Pacific,Singapore,8,7.86
47.245.37.41,2052,2052,false,NRT,Asia Pacific,Tokyo,72,7.83
8.218.3.12,2052,2052,false,HKG,Asia Pacific,Hong Kong,39,7.80
47.236.7.246,2052,2052,false,SIN,Asia Pacific,Singapore,4,7.77
47.236.114.167,2052,2052,false,SIN,Asia Pacific,Singapore,18,7.77
8.222.137.192,2052,2052,false,SIN,Asia Pacific,Singapore,14,7.76
8.219.245.187,2052,2052,false,SIN,Asia Pacific,Singapore,7,7.76
47.236.181.155,2052,2052,false,SIN,Asia Pacific,Singapore,7,7.75
8.222.214.231,2052,2052,false,SIN,Asia Pacific,Singapore,8,7.71
8.219.154.107,2052,2052,false,SIN,Asia Pacific,Singapore,7,7.71
47.236.202.221,2052,2052,false,SIN,Asia Pacific,Singapore,5,7.65
8.219.93.85,2052,2052,false,SIN,Asia Pacific,Singapore,5,7.64
47.245.33.163,2052,2052,false,NRT,Asia Pacific,Tokyo,76,7.63
47.245.59.188,2052,2052,false,NRT,Asia Pacific,Tokyo,71,7.62
47.245.34.140,2052,2052,false,NRT,Asia Pacific,Tokyo,80,7.59
8.219.142.229,2052,2052,false,SIN,Asia Pacific,Singapore,7,7.59
47.236.168.17,2052,2052,false,SIN,Asia Pacific,Singapore,6,7.58
8.217.85.14,2052,2052,false,HKG,Asia Pacific,Hong Kong,45,7.56
47.74.11.251,2052,2052,false,NRT,Asia Pacific,Tokyo,77,7.55
47.245.37.37,2052,2052,false,NRT,Asia Pacific,Tokyo,81,7.55
47.74.11.9,2052,2052,false,NRT,Asia Pacific,Tokyo,75,7.54
47.74.18.121,2052,2052,false,NRT,Asia Pacific,Tokyo,76,7.49
47.236.121.7,2052,2052,false,SIN,Asia Pacific,Singapore,18,7.48
47.74.41.136,2052,2052,false,NRT,Asia Pacific,Tokyo,72,7.48
8.219.60.54,2052,2052,false,SIN,Asia Pacific,Singapore,4,7.43
47.74.32.10,2052,2052,false,NRT,Asia Pacific,Tokyo,71,7.42
8.219.178.225,2052,2052,false,SIN,Asia Pacific,Singapore,9,7.41
47.236.171.20,2052,2052,false,SIN,Asia Pacific,Singapore,7,7.41
47.236.227.21,2052,2052,false,SIN,Asia Pacific,Singapore,12,7.41
8.219.53.207,2052,2052,false,SIN,Asia Pacific,Singapore,11,7.39
8.219.101.72,2052,2052,false,SIN,Asia Pacific,Singapore,8,7.37
47.74.5.150,2052,2052,false,NRT,Asia Pacific,Tokyo,73,7.37
8.217.193.25,2052,2052,false,HKG,Asia Pacific,Hong Kong,35,7.35
8.222.229.22,2052,2052,false,SIN,Asia Pacific,Singapore,11,7.35
8.222.141.240,2052,2052,false,SIN,Asia Pacific,Singapore,6,7.29
47.74.8.238,2052,2052,false,NRT,Asia Pacific,Tokyo,84,7.29
47.74.34.38,2052,2052,false,NRT,Asia Pacific,Tokyo,74,7.25
47.245.37.89,2052,2052,false,NRT,Asia Pacific,Tokyo,69,7.24
47.74.14.85,2052,2052,false,NRT,Asia Pacific,Tokyo,74,7.24
47.236.180.51,2052,2052,false,SIN,Asia Pacific,Singapore,6,7.21
8.219.200.145,2052,2052,false,SIN,Asia Pacific,Singapore,10,7.21
8.219.93.5,2052,2052,false,SIN,Asia Pacific,Singapore,12,7.20
47.236.71.226,2052,2052,false,SIN,Asia Pacific,Singapore,4,7.19
8.222.154.50,2052,2052,false,SIN,Asia Pacific,Singapore,4,7.18
47.236.117.48,2052,2052,false,SIN,Asia Pacific,Singapore,6,7.18
47.236.148.174,2052,2052,false,SIN,Asia Pacific,Singapore,10,7.16
47.236.99.131,2052,2052,false,SIN,Asia Pacific,Singapore,11,7.16
47.74.9.174,2052,2052,false,NRT,Asia Pacific,Tokyo,73,7.15
47.245.53.101,2052,2052,false,NRT,Asia Pacific,Tokyo,74,7.13
47.74.15.120,2052,2052,false,NRT,Asia Pacific,Tokyo,75,7.06
8.219.82.177,2052,2052,false,SIN,Asia Pacific,Singapore,8,7.05
47.236.125.4,2052,2052,false,SIN,Asia Pacific,Singapore,7,7.05
8.219.12.152,2052,2052,false,SIN,Asia Pacific,Singapore,9,7.05
47.245.37.37,2052,2052,false,NRT,Asia Pacific,Tokyo,73,7.02
8.219.253.114,2052,2052,false,SIN,Asia Pacific,Singapore,10,7.01
8.219.193.22,2052,2052,false,SIN,Asia Pacific,Singapore,9,7.00
47.74.27.151,2052,2052,false,NRT,Asia Pacific,Tokyo,85,6.98
47.236.166.184,2052,2052,false,SIN,Asia Pacific,Singapore,10,6.98
47.236.172.95,2052,2052,false,SIN,Asia Pacific,Singapore,16,6.97
47.74.23.99,2052,2052,false,NRT,Asia Pacific,Tokyo,76,6.96
47.236.207.133,2052,2052,false,SIN,Asia Pacific,Singapore,7,6.94
8.222.240.47,2052,2052,false,SIN,Asia Pacific,Singapore,10,6.94
8.219.206.53,2052,2052,false,SIN,Asia Pacific,Singapore,9,6.93
47.236.156.14,2052,2052,false,SIN,Asia Pacific,Singapore,11,6.92
47.245.37.98,2052,2052,false,NRT,Asia Pacific,Tokyo,77,6.91
8.219.242.208,2052,2052,false,SIN,Asia Pacific,Singapore,9,6.91
8.222.136.247,2052,2052,false,SIN,Asia Pacific,Singapore,6,6.90
47.236.224.66,2052,2052,false,SIN,Asia Pacific,Singapore,18,6.88
47.74.45.143,2052,2052,false,NRT,Asia Pacific,Tokyo,69,6.87
8.219.248.47,2052,2052,false,SIN,Asia Pacific,Singapore,3,6.86
8.219.172.128,2052,2052,false,SIN,Asia Pacific,Singapore,10,6.85
47.236.169.164,2052,2052,false,SIN,Asia Pacific,Singapore,19,6.83
47.74.5.99,2052,2052,false,NRT,Asia Pacific,Tokyo,73,6.80
8.222.208.38,2052,2052,false,SIN,Asia Pacific,Singapore,7,6.77
47.245.14.216,2052,2052,false,NRT,Asia Pacific,Tokyo,73,6.75
47.236.189.173,2052,2052,false,SIN,Asia Pacific,Singapore,18,6.74
47.74.13.200,2052,2052,false,NRT,Asia Pacific,Tokyo,73,6.71
47.74.16.67,2052,2052,false,NRT,Asia Pacific,Tokyo,73,6.71
47.236.192.198,2052,2052,false,SIN,Asia Pacific,Singapore,19,6.71
47.236.171.205,2052,2052,false,SIN,Asia Pacific,Singapore,19,6.70
47.245.52.153,2052,2052,false,NRT,Asia Pacific,Tokyo,73,6.70
8.222.187.107,2052,2052,false,SIN,Asia Pacific,Singapore,5,6.69
8.219.173.233,2052,2052,false,SIN,Asia Pacific,Singapore,6,6.69
8.219.163.195,2052,2052,false,SIN,Asia Pacific,Singapore,8,6.66
47.236.167.231,2052,2052,false,SIN,Asia Pacific,Singapore,15,6.65
8.222.130.137,2052,2052,false,SIN,Asia Pacific,Singapore,7,6.64
47.74.0.183,2052,2052,false,NRT,Asia Pacific,Tokyo,74,6.62
47.245.41.169,2052,2052,false,NRT,Asia Pacific,Tokyo,73,6.60
47.245.10.77,2052,2052,false,NRT,Asia Pacific,Tokyo,81,6.59
47.236.114.23,2052,2052,false,SIN,Asia Pacific,Singapore,6,6.58
8.219.6.187,2052,2052,false,SIN,Asia Pacific,Singapore,8,6.58
8.219.74.35,2052,2052,false,SIN,Asia Pacific,Singapore,7,6.55
8.219.148.161,2052,2052,false,SIN,Asia Pacific,Singapore,7,6.55
47.245.9.228,2052,2052,false,NRT,Asia Pacific,Tokyo,73,6.52
47.74.15.117,2052,2052,false,NRT,Asia Pacific,Tokyo,70,6.50
47.245.26.167,2052,2052,false,NRT,Asia Pacific,Tokyo,81,6.50
47.245.10.156,2052,2052,false,NRT,Asia Pacific,Tokyo,79,6.50
47.236.155.170,2052,2052,false,SIN,Asia Pacific,Singapore,11,6.49
47.74.43.24,2052,2052,false,NRT,Asia Pacific,Tokyo,74,6.49
47.74.46.84,2052,2052,false,NRT,Asia Pacific,Tokyo,74,6.49
47.236.144.196,2052,2052,false,SIN,Asia Pacific,Singapore,10,6.49
47.245.41.69,2052,2052,false,NRT,Asia Pacific,Tokyo,76,6.47
8.219.142.229,2052,2052,false,SIN,Asia Pacific,Singapore,10,6.47
8.219.188.162,2052,2052,false,SIN,Asia Pacific,Singapore,5,6.45
8.222.219.252,2052,2052,false,SIN,Asia Pacific,Singapore,9,6.45
47.236.144.48,2052,2052,false,SIN,Asia Pacific,Singapore,52,6.44
8.219.178.9,2052,2052,false,SIN,Asia Pacific,Singapore,6,6.39
8.222.215.228,2052,2052,false,SIN,Asia Pacific,Singapore,7,6.37
47.236.202.221,2052,2052,false,SIN,Asia Pacific,Singapore,8,6.36
47.236.74.20,2052,2052,false,SIN,Asia Pacific,Singapore,4,6.35
8.219.228.30,2052,2052,false,SIN,Asia Pacific,Singapore,9,6.35
47.236.189.173,2052,2052,false,SIN,Asia Pacific,Singapore,9,6.35
8.219.43.243,2052,2052,false,SIN,Asia Pacific,Singapore,11,6.33
47.245.38.233,2052,2052,false,NRT,Asia Pacific,Tokyo,74,6.32
8.219.196.24,2052,2052,false,SIN,Asia Pacific,Singapore,8,6.31
47.236.175.189,2052,2052,false,SIN,Asia Pacific,Singapore,7,6.30
47.245.54.140,2052,2052,false,NRT,Asia Pacific,Tokyo,73,6.30
8.219.5.10,2052,2052,false,SIN,Asia Pacific,Singapore,2,6.28
8.219.248.170,2052,2052,false,SIN,Asia Pacific,Singapore,10,6.28
8.219.84.214,2052,2052,false,SIN,Asia Pacific,Singapore,5,6.25
8.219.201.174,2052,2052,false,SIN,Asia Pacific,Singapore,9,6.25
47.245.10.123,2052,2052,false,NRT,Asia Pacific,Tokyo,83,6.23
8.219.238.145,2052,2052,false,SIN,Asia Pacific,Singapore,7,6.22
47.245.40.161,2052,2052,false,NRT,Asia Pacific,Tokyo,75,6.20
47.245.87.167,2052,2052,false,SIN,Asia Pacific,Singapore,4,6.19
8.219.178.9,2052,2052,false,SIN,Asia Pacific,Singapore,7,6.17
8.219.123.244,2052,2052,false,SIN,Asia Pacific,Singapore,9,6.16
47.236.116.182,2052,2052,false,SIN,Asia Pacific,Singapore,15,6.14
8.219.220.122,2052,2052,false,SIN,Asia Pacific,Singapore,7,6.14
47.236.149.107,2052,2052,false,SIN,Asia Pacific,Singapore,13,6.13
8.222.213.221,2052,2052,false,SIN,Asia Pacific,Singapore,13,6.08
8.219.93.5,2052,2052,false,SIN,Asia Pacific,Singapore,4,6.06
47.245.52.240,2052,2052,false,NRT,Asia Pacific,Tokyo,74,6.05
47.236.166.84,2052,2052,false,SIN,Asia Pacific,Singapore,10,6.04
8.219.228.157,2052,2052,false,SIN,Asia Pacific,Singapore,7,6.03
47.236.104.11,2052,2052,false,SIN,Asia Pacific,Singapore,11,6.02
47.236.144.208,2052,2052,false,SIN,Asia Pacific,Singapore,18,6.02
47.74.7.51,2052,2052,false,NRT,Asia Pacific,Tokyo,75,6.00
47.74.36.154,2052,2052,false,NRT,Asia Pacific,Tokyo,69,6.00
47.236.145.85,2052,2052,false,SIN,Asia Pacific,Singapore,5,5.99
47.74.26.132,2052,2052,false,NRT,Asia Pacific,Tokyo,76,5.99
47.236.176.144,2052,2052,false,SIN,Asia Pacific,Singapore,10,5.96
47.236.172.41,2052,2052,false,SIN,Asia Pacific,Singapore,13,5.93
47.245.54.197,2052,2052,false,NRT,Asia Pacific,Tokyo,76,5.90
47.236.21.51,2052,2052,false,SIN,Asia Pacific,Singapore,3,5.89
8.219.51.211,2052,2052,false,SIN,Asia Pacific,Singapore,10,5.86
47.74.50.249,2052,2052,false,NRT,Asia Pacific,Tokyo,71,5.81
47.236.202.91,2052,2052,false,SIN,Asia Pacific,Singapore,19,5.81
47.236.166.76,2052,2052,false,SIN,Asia Pacific,Singapore,15,5.80
8.219.198.139,2052,2052,false,SIN,Asia Pacific,Singapore,6,5.78
8.219.198.34,2052,2052,false,SIN,Asia Pacific,Singapore,7,5.76
8.219.178.225,2052,2052,false,SIN,Asia Pacific,Singapore,5,5.76
8.219.79.74,2052,2052,false,SIN,Asia Pacific,Singapore,12,5.74
8.219.245.187,2052,2052,false,SIN,Asia Pacific,Singapore,10,5.73
8.219.40.37,2052,2052,false,SIN,Asia Pacific,Singapore,8,5.70
47.74.16.255,2052,2052,false,NRT,Asia Pacific,Tokyo,73,5.69
8.219.173.239,2052,2052,false,SIN,Asia Pacific,Singapore,11,5.67
8.219.53.222,2052,2052,false,SIN,Asia Pacific,Singapore,10,5.66
47.236.169.236,2052,2052,false,SIN,Asia Pacific,Singapore,7,5.65
8.219.242.131,2052,2052,false,SIN,Asia Pacific,Singapore,9,5.63
8.219.228.193,2052,2052,false,SIN,Asia Pacific,Singapore,6,5.60
47.236.169.236,2052,2052,false,SIN,Asia Pacific,Singapore,19,5.56
47.74.26.131,2052,2052,false,NRT,Asia Pacific,Tokyo,71,5.55
8.219.84.102,2052,2052,false,SIN,Asia Pacific,Singapore,6,5.50
8.219.103.57,2052,2052,false,SIN,Asia Pacific,Singapore,8,5.49
47.245.37.94,2052,2052,false,NRT,Asia Pacific,Tokyo,77,5.48
8.219.228.30,2052,2052,false,SIN,Asia Pacific,Singapore,8,5.48
47.236.112.193,2052,2052,false,SIN,Asia Pacific,Singapore,15,5.47
47.245.57.109,2052,2052,false,NRT,Asia Pacific,Tokyo,74,5.46
47.236.150.109,2052,2052,false,SIN,Asia Pacific,Singapore,6,5.45
47.236.158.158,2052,2052,false,SIN,Asia Pacific,Singapore,13,5.44
47.245.53.86,2052,2052,false,NRT,Asia Pacific,Tokyo,81,5.44
47.236.161.110,2052,2052,false,SIN,Asia Pacific,Singapore,6,5.44
47.236.180.51,2052,2052,false,SIN,Asia Pacific,Singapore,12,5.43
47.236.31.73,2052,2052,false,SIN,Asia Pacific,Singapore,5,5.42
47.236.194.67,2052,2052,false,SIN,Asia Pacific,Singapore,5,5.39
47.236.164.215,2052,2052,false,SIN,Asia Pacific,Singapore,6,5.39
8.219.161.129,2052,2052,false,SIN,Asia Pacific,Singapore,7,5.39
47.236.147.146,2052,2052,false,SIN,Asia Pacific,Singapore,14,5.35
47.236.123.218,2052,2052,false,SIN,Asia Pacific,Singapore,6,5.35
8.219.179.34,2052,2052,false,SIN,Asia Pacific,Singapore,6,5.34
47.74.22.171,2052,2052,false,NRT,Asia Pacific,Tokyo,74,5.34
47.236.168.17,2052,2052,false,SIN,Asia Pacific,Singapore,16,5.33
8.222.221.197,2052,2052,false,SIN,Asia Pacific,Singapore,11,5.32
47.236.206.153,2052,2052,false,SIN,Asia Pacific,Singapore,16,5.30
47.236.204.110,2052,2052,false,SIN,Asia Pacific,Singapore,19,5.30
8.219.222.8,2052,2052,false,SIN,Asia Pacific,Singapore,7,5.30
8.219.73.21,2052,2052,false,SIN,Asia Pacific,Singapore,10,5.29
8.219.107.199,2052,2052,false,SIN,Asia Pacific,Singapore,12,5.28
8.219.163.195,2052,2052,false,SIN,Asia Pacific,Singapore,9,5.22
47.74.10.135,2052,2052,false,NRT,Asia Pacific,Tokyo,70,5.22
47.236.150.13,2052,2052,false,SIN,Asia Pacific,Singapore,12,5.21
8.219.75.44,2052,2052,false,SIN,Asia Pacific,Singapore,10,5.18
47.236.123.133,2052,2052,false,SIN,Asia Pacific,Singapore,11,5.16
8.222.146.222,2052,2052,false,SIN,Asia Pacific,Singapore,12,5.16
47.245.42.162,2052,2052,false,NRT,Asia Pacific,Tokyo,76,5.15
47.236.123.133,2052,2052,false,SIN,Asia Pacific,Singapore,10,5.14
8.219.228.157,2052,2052,false,SIN,Asia Pacific,Singapore,9,5.13
8.219.107.199,2052,2052,false,SIN,Asia Pacific,Singapore,6,5.13
8.222.211.124,2052,2052,false,SIN,Asia Pacific,Singapore,11,5.13
8.219.97.179,2052,2052,false,SIN,Asia Pacific,Singapore,7,5.12
8.219.11.158,2052,2052,false,SIN,Asia Pacific,Singapore,8,5.11
47.245.33.56,2052,2052,false,NRT,Asia Pacific,Tokyo,76,5.11
8.219.113.27,2052,2052,false,SIN,Asia Pacific,Singapore,7,5.10
47.245.39.28,2052,2052,false,NRT,Asia Pacific,Tokyo,84,5.09
8.222.214.13,2052,2052,false,SIN,Asia Pacific,Singapore,11,5.08
47.236.88.85,2052,2052,false,SIN,Asia Pacific,Singapore,8,5.08
47.245.39.28,2052,2052,false,NRT,Asia Pacific,Tokyo,76,5.08
47.245.86.18,2052,2052,false,SIN,Asia Pacific,Singapore,4,5.07
8.210.66.190,2052,2052,false,HKG,Asia Pacific,Hong Kong,32,5.04
8.222.180.86,2052,2052,false,SIN,Asia Pacific,Singapore,9,5.01
8.219.201.8,2052,2052,false,SIN,Asia Pacific,Singapore,9,5.00
47.245.62.84,2052,2052,false,NRT,Asia Pacific,Tokyo,69,4.98
47.74.23.99,2052,2052,false,NRT,Asia Pacific,Tokyo,70,4.98
47.245.13.93,2052,2052,false,NRT,Asia Pacific,Tokyo,72,4.98
47.245.42.210,2052,2052,false,NRT,Asia Pacific,Tokyo,81,4.93
8.219.250.70,2052,2052,false,SIN,Asia Pacific,Singapore,11,4.92
47.236.170.54,2052,2052,false,SIN,Asia Pacific,Singapore,9,4.91
47.74.5.233,2052,2052,false,NRT,Asia Pacific,Tokyo,73,4.91
8.219.200.145,2052,2052,false,SIN,Asia Pacific,Singapore,10,4.88
8.210.101.157,2052,2052,false,HKG,Asia Pacific,Hong Kong,38,4.87
47.245.40.161,2052,2052,false,NRT,Asia Pacific,Tokyo,82,4.87
8.219.206.53,2052,2052,false,SIN,Asia Pacific,Singapore,9,4.84
47.74.13.66,2052,2052,false,NRT,Asia Pacific,Tokyo,72,4.84
47.74.39.194,2052,2052,false,NRT,Asia Pacific,Tokyo,70,4.80
47.245.34.36,2052,2052,false,NRT,Asia Pacific,Tokyo,83,4.80
47.236.19.51,2052,2052,false,SIN,Asia Pacific,Singapore,3,4.78
8.219.232.219,2052,2052,false,SIN,Asia Pacific,Singapore,8,4.77
47.236.204.152,2052,2052,false,SIN,Asia Pacific,Singapore,7,4.75
47.245.55.235,2052,2052,false,NRT,Asia Pacific,Tokyo,77,4.71
8.219.113.232,2052,2052,false,SIN,Asia Pacific,Singapore,6,4.71
47.236.116.208,2052,2052,false,SIN,Asia Pacific,Singapore,20,4.65
8.219.110.88,2052,2052,false,SIN,Asia Pacific,Singapore,5,4.63
8.222.144.219,2052,2052,false,SIN,Asia Pacific,Singapore,13,4.62
8.222.137.166,2052,2052,false,SIN,Asia Pacific,Singapore,10,4.61
47.236.156.14,2052,2052,false,SIN,Asia Pacific,Singapore,7,4.60
47.245.11.118,2052,2052,false,NRT,Asia Pacific,Tokyo,80,4.59
47.236.239.128,2052,2052,false,SIN,Asia Pacific,Singapore,14,4.59
8.219.61.52,2052,2052,false,SIN,Asia Pacific,Singapore,11,4.56
47.236.73.123,2052,2052,false,SIN,Asia Pacific,Singapore,6,4.56
8.219.175.127,2052,2052,false,SIN,Asia Pacific,Singapore,5,4.53
8.222.137.178,2052,2052,false,SIN,Asia Pacific,Singapore,6,4.52
8.219.83.201,2052,2052,false,SIN,Asia Pacific,Singapore,9,4.52
8.222.159.252,2052,2052,false,SIN,Asia Pacific,Singapore,6,4.51
47.245.32.215,2052,2052,false,NRT,Asia Pacific,Tokyo,71,4.49
8.219.213.112,2052,2052,false,SIN,Asia Pacific,Singapore,10,4.48
47.236.163.221,2052,2052,false,SIN,Asia Pacific,Singapore,11,4.48
8.219.4.122,2052,2052,false,SIN,Asia Pacific,Singapore,9,4.47
8.217.85.14,2052,2052,false,HKG,Asia Pacific,Hong Kong,36,4.47
47.236.166.184,2052,2052,false,SIN,Asia Pacific,Singapore,18,4.45
47.236.171.112,2052,2052,false,SIN,Asia Pacific,Singapore,16,4.45
47.245.85.28,2052,2052,false,NRT,Asia Pacific,Tokyo,72,4.44
47.74.26.196,2052,2052,false,HKG,Asia Pacific,Hong Kong,132,4.43
8.219.173.195,2052,2052,false,SIN,Asia Pacific,Singapore,7,4.43
8.219.84.214,2052,2052,false,SIN,Asia Pacific,Singapore,8,4.42
8.219.195.47,2052,2052,false,SIN,Asia Pacific,Singapore,9,4.40
8.219.126.240,2052,2052,false,SIN,Asia Pacific,Singapore,6,4.37
8.222.191.158,2052,2052,false,SIN,Asia Pacific,Singapore,6,4.35
47.236.166.76,2052,2052,false,SIN,Asia Pacific,Singapore,6,4.34
8.222.152.165,2052,2052,false,SIN,Asia Pacific,Singapore,5,4.34
8.219.129.38,2052,2052,false,SIN,Asia Pacific,Singapore,15,4.34
47.236.65.232,2052,2052,false,SIN,Asia Pacific,Singapore,7,4.32
47.236.145.180,2052,2052,false,SIN,Asia Pacific,Singapore,6,4.29
47.236.244.37,2052,2052,false,SIN,Asia Pacific,Singapore,9,4.28
47.236.7.206,2052,2052,false,SIN,Asia Pacific,Singapore,6,4.26
47.236.147.146,2052,2052,false,SIN,Asia Pacific,Singapore,17,4.21
47.236.174.206,2052,2052,false,SIN,Asia Pacific,Singapore,20,4.20
47.236.173.200,2052,2052,false,SIN,Asia Pacific,Singapore,15,4.16
47.245.55.94,2052,2052,false,NRT,Asia Pacific,Tokyo,75,4.14
47.236.166.131,2052,2052,false,SIN,Asia Pacific,Singapore,10,4.14
8.222.172.23,2052,2052,false,SIN,Asia Pacific,Singapore,11,4.10
8.219.6.157,2052,2052,false,SIN,Asia Pacific,Singapore,10,4.07
8.222.184.198,2052,2052,false,SIN,Asia Pacific,Singapore,6,4.06
47.74.43.29,2052,2052,false,NRT,Asia Pacific,Tokyo,71,4.04
47.236.193.5,2052,2052,false,SIN,Asia Pacific,Singapore,17,4.03
8.219.199.220,2052,2052,false,SIN,Asia Pacific,Singapore,7,4.02
8.219.247.53,2052,2052,false,SIN,Asia Pacific,Singapore,7,4.00
47.236.172.95,2052,2052,false,SIN,Asia Pacific,Singapore,9,4.00
47.236.146.249,2052,2052,false,SIN,Asia Pacific,Singapore,13,3.99
8.219.171.6,2052,2052,false,SIN,Asia Pacific,Singapore,5,3.97
8.219.51.49,2052,2052,false,SIN,Asia Pacific,Singapore,8,3.97
8.219.213.133,2052,2052,false,SIN,Asia Pacific,Singapore,4,3.96
8.222.254.91,2052,2052,false,SIN,Asia Pacific,Singapore,10,3.96
47.236.164.215,2052,2052,false,SIN,Asia Pacific,Singapore,8,3.96
47.236.163.95,2052,2052,false,SIN,Asia Pacific,Singapore,7,3.95
47.242.54.157,2052,2052,false,HKG,Asia Pacific,Hong Kong,37,3.94
47.236.87.246,2052,2052,false,SIN,Asia Pacific,Singapore,4,3.94
8.219.134.117,2052,2052,false,SIN,Asia Pacific,Singapore,7,3.92
8.219.215.12,2052,2052,false,SIN,Asia Pacific,Singapore,9,3.92
8.219.92.89,2052,2052,false,SIN,Asia Pacific,Singapore,8,3.91
8.219.193.202,2052,2052,false,SIN,Asia Pacific,Singapore,11,3.90
47.236.7.13,2052,2052,false,SIN,Asia Pacific,Singapore,10,3.86
8.222.202.163,2052,2052,false,SIN,Asia Pacific,Singapore,8,3.86
8.219.84.102,2052,2052,false,SIN,Asia Pacific,Singapore,4,3.82
8.222.221.90,2052,2052,false,SIN,Asia Pacific,Singapore,10,3.82
47.245.57.38,2052,2052,false,HKG,Asia Pacific,Hong Kong,129,3.81
47.245.56.29,2052,2052,false,NRT,Asia Pacific,Tokyo,73,3.79
8.219.194.170,2052,2052,false,SIN,Asia Pacific,Singapore,8,3.78
8.219.185.191,2052,2052,false,SIN,Asia Pacific,Singapore,5,3.78
47.74.15.80,2052,2052,false,NRT,Asia Pacific,Tokyo,74,3.74
47.245.39.49,2052,2052,false,HKG,Asia Pacific,Hong Kong,159,3.72
8.219.93.85,2052,2052,false,SIN,Asia Pacific,Singapore,6,3.72
8.219.201.174,2052,2052,false,SIN,Asia Pacific,Singapore,10,3.71
47.236.171.205,2052,2052,false,SIN,Asia Pacific,Singapore,7,3.65
8.219.215.214,2052,2052,false,SIN,Asia Pacific,Singapore,8,3.63
47.74.3.2,2052,2052,false,NRT,Asia Pacific,Tokyo,76,3.62
8.222.129.32,2052,2052,false,SIN,Asia Pacific,Singapore,12,3.61
8.219.167.113,2052,2052,false,SIN,Asia Pacific,Singapore,6,3.54
8.222.244.123,2052,2052,false,SIN,Asia Pacific,Singapore,12,3.51
47.236.119.253,2052,2052,false,SIN,Asia Pacific,Singapore,20,3.50
8.222.204.110,2052,2052,false,SIN,Asia Pacific,Singapore,8,3.50
47.245.15.236,2052,2052,false,NRT,Asia Pacific,Tokyo,81,3.49
47.236.130.95,2052,2052,false,SIN,Asia Pacific,Singapore,13,3.48
